food_name,calories,fat,sat_fat,carbs,sugar,protein,fiber,cholesterol,sodium,sodium_pct_daily,cholesterol_pct_daily,sat_fat_pct_daily,fat_pct_daily,carbs_pct_daily,fiber_pct_daily,sugar_pct_meal_limit,risk_level,risk_label,chatbot_summary
clams fried,19,1.0,0.3,1.0,0.0,1.3,0.0,5.7,0.068,0.0034,1.9,1.5,1.5384615384615385,0.33333333333333337,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
romano cheese,19,1.3,0.9,0.2,0.088,1.6,0.0,5.2,0.008,0.00039999999999999996,1.7333333333333332,4.5,2.0,0.06666666666666668,0.0,0.8799999999999999,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
prairie turnips raw,20,0.029,0.0,4.5,0.1,0.3,1.0,0.0,0.059,0.00295,0.0,0.0,0.04461538461538462,1.5,4.0,1.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
chrysanthemum cooked,20,0.036,0.0,4.3,2.0,1.6,2.3,0.0,0.042,0.0021000000000000003,0.0,0.0,0.05538461538461538,1.4333333333333333,9.2,20.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
pickle relish,20,0.061,0.093,5.3,4.4,0.097,0.2,0.0,0.1,0.005,0.0,0.46499999999999997,0.09384615384615384,1.7666666666666668,0.8,44.00000000000001,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
taro shoots cooked,20,0.1,0.068,4.5,0.0,1.0,0.0,0.0,0.3,0.015,0.0,0.34,0.15384615384615385,1.5,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
lime,20,0.1,0.087,7.1,1.1,0.5,1.9,0.0,0.082,0.0041,0.0,0.43499999999999994,0.15384615384615385,2.3666666666666667,7.6,11.000000000000002,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
pumpkin flowers cooked,20,0.1,0.057,4.4,3.2,1.5,1.2,0.0,0.082,0.0041,0.0,0.28500000000000003,0.15384615384615385,1.4666666666666668,4.8,32.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
swamp cabbage,20,0.2,0.0,3.6,0.0,2.0,1.9,0.0,0.4,0.02,0.0,0.0,0.3076923076923077,1.2,7.6,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
romanesco raw,20,0.2,0.038,3.9,1.9,1.9,2.0,0.0,0.025,0.00125,0.0,0.19,0.3076923076923077,1.3,8.0,19.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
chinese cabbage pak choi cooked,20,0.3,0.014,3.0,1.4,2.7,1.7,0.0,0.5,0.025,0.0,0.06999999999999999,0.4615384615384615,1.0,6.800000000000001,13.999999999999998,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
spirulina dried,20,0.5,0.2,1.7,0.2,4.0,0.3,0.0,0.031,0.0015500000000000002,0.0,1.0,0.7692307692307693,0.5666666666666667,1.2,2.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
grape leaves canned,20,0.6,0.065,3.3,0.0,1.2,2.8,0.0,0.8,0.04,0.0,0.325,0.923076923076923,1.0999999999999999,11.2,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
roe raw,20,0.9,0.2,0.2,0.0,3.1,0.0,52.4,0.052,0.0026,17.466666666666665,1.0,1.3846153846153846,0.06666666666666668,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
curry powder,20,0.9,0.1,3.7,0.2,0.8,2.1,0.0,0.004,0.00019999999999999998,0.0,0.5,1.3846153846153846,1.2333333333333334,8.4,2.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
cottage cheese creamed,20,0.9,0.3,0.7,0.5,2.2,0.0,3.4,0.095,0.00475,1.1333333333333333,1.5,1.3846153846153846,0.2333333333333333,0.0,5.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
dill seeds,20,1.0,0.018,3.6,0.0,1.1,1.4,0.0,0.037,0.0018499999999999999,0.0,0.09,1.5384615384615385,1.2,5.6,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
figs dried,21,0.008,0.014,5.4,4.0,0.3,0.8,0.0,0.091,0.00455,0.0,0.06999999999999999,0.012307692307692308,1.8000000000000003,3.2,40.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
cranberries,21,0.014,0.089,5.4,1.9,0.2,1.6,0.0,0.03,0.0014999999999999998,0.0,0.445,0.021538461538461538,1.8000000000000003,6.4,19.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
french dressing fat free,21,0.024,0.067,5.1,2.6,0.01,0.4,0.0,0.1,0.005,0.0,0.335,0.036923076923076927,1.6999999999999997,1.6,26.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
agave syrup,21,0.081,0.0,5.3,4.7,0.025,0.01,0.0,0.09,0.0045,0.0,0.0,0.12461538461538463,1.7666666666666668,0.04,47.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
purslane cooked,21,0.2,0.0,4.1,0.0,1.7,0.0,0.0,0.3,0.015,0.0,0.0,0.3076923076923077,1.3666666666666665,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
butterscotch,21,0.2,0.1,4.8,4.3,0.079,0.0,0.5,0.039,0.00195,0.16666666666666669,0.5,0.3076923076923077,1.6,0.0,43.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
broccoli raab cooked,21,0.4,0.086,2.7,0.5,3.3,2.4,0.0,0.077,0.00385,0.0,0.43,0.6153846153846154,0.9000000000000001,9.6,5.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
soya vanille joghurt alpro,21,0.6,0.1,1.0,0.09,0.3,0.0,0.0,0.0,0.0,0.0,0.5,0.923076923076923,0.33333333333333337,0.0,0.8999999999999999,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
jellyfish dried,21,0.8,0.2,0.0,0.0,3.2,0.0,2.9,5.6,0.27999999999999997,0.9666666666666667,1.0,1.2307692307692308,0.0,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
peanuts chocolate coated,21,1.3,0.6,2.0,1.5,0.5,0.2,0.4,0.063,0.00315,0.13333333333333336,3.0,2.0,0.6666666666666667,0.8,15.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
parmesan cheese grated,21,1.4,0.8,0.7,0.075,1.4,0.0,4.3,0.043,0.0021499999999999996,1.4333333333333333,4.0,2.1538461538461537,0.2333333333333333,0.0,0.75,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
sour dressing,21,2.0,1.6,0.6,0.6,0.4,0.0,0.6,0.094,0.004699999999999999,0.2,8.0,3.076923076923077,0.2,0.0,6.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
nopales cooked,22,0.003,0.064,4.9,1.7,2.0,3.0,0.0,0.087,0.00435,0.0,0.32,0.004615384615384616,1.6333333333333335,12.0,17.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
sesbania flower cooked,22,0.007,0.0,5.3,0.0,1.2,0.0,0.0,0.3,0.015,0.0,0.0,0.010769230769230769,1.7666666666666668,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
vegetable salad,22,0.054,0.053,4.4,0.0,1.7,0.0,0.0,0.025,0.00125,0.0,0.265,0.08307692307692308,1.4666666666666668,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
beets cooked,22,0.085,0.026,5.0,4.0,0.8,1.0,0.0,0.035,0.0017500000000000003,0.0,0.13,0.13076923076923078,1.6666666666666667,4.0,40.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
potato skin raw,22,0.099,0.093,4.7,0.0,1.0,1.0,0.0,0.053,0.00265,0.0,0.46499999999999997,0.1523076923076923,1.5666666666666667,4.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
tomato cooked,22,0.1,0.086,4.9,3.1,1.2,0.9,0.0,0.029,0.00145,0.0,0.43,0.15384615384615385,1.6333333333333335,3.6000000000000005,31.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
orange roughy raw,22,0.2,0.057,0.0,0.0,4.6,0.0,17.0,0.063,0.00315,5.666666666666666,0.28500000000000003,0.3076923076923077,0.0,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
cuttlefish raw,22,0.2,0.002,0.2,0.0,4.6,0.0,31.7,0.1,0.005,10.566666666666666,0.01,0.3076923076923077,0.06666666666666668,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
sweet potato leaves cooked,22,0.2,0.099,4.7,3.5,1.4,1.2,0.0,0.2,0.01,0.0,0.49500000000000005,0.3076923076923077,1.5666666666666667,4.8,35.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
new zealand spinach cooked,22,0.3,0.027,3.8,0.5,2.3,2.5,0.0,0.6,0.03,0.0,0.135,0.4615384615384615,1.2666666666666666,10.0,5.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
monkfish raw,22,0.4,0.079,0.0,0.0,4.1,0.0,7.1,0.059,0.00295,2.3666666666666667,0.395,0.6153846153846154,0.0,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
brown gravy dry,22,0.6,0.2,3.6,0.0,0.6,0.1,0.2,0.3,0.015,0.06666666666666668,1.0,0.923076923076923,1.2,0.4,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
caraway seeds,22,1.0,0.03,3.3,0.038,1.3,2.5,0.0,0.014,0.0007,0.0,0.15,1.5384615384615385,1.0999999999999999,10.0,0.38,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
eisbonbons mac iver,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
vivaldi potatoes sainsburys,23,0.1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.15384615384615385,0.0,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
green lettuce,23,0.2,0.027,4.3,1.2,2.0,2.0,0.0,0.05,0.0025,0.0,0.135,0.3076923076923077,1.4333333333333333,8.0,12.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
cucumber,23,0.2,0.068,5.4,2.5,1.0,0.8,0.0,0.061,0.0030499999999999998,0.0,0.34,0.3076923076923077,1.8000000000000003,3.2,25.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
octopus raw,23,0.3,0.002,0.6,0.0,4.2,0.0,13.6,0.064,0.0031999999999999997,4.533333333333333,0.01,0.4615384615384615,0.2,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
scallop squash raw,23,0.3,0.097,5.0,3.1,1.6,1.6,0.0,0.075,0.00375,0.0,0.485,0.4615384615384615,1.6666666666666667,6.4,31.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
oat bran raw,23,0.5,0.077,4.9,0.1,1.3,1.2,0.0,0.036,0.0017999999999999997,0.0,0.385,0.7692307692307693,1.6333333333333335,4.8,1.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
granola bites,23,0.9,0.5,3.3,1.5,0.4,0.3,0.0,0.067,0.00335,0.0,2.5,1.3846153846153846,1.0999999999999999,1.2,15.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
soy flour,23,1.1,0.2,1.8,0.4,1.8,0.5,0.0,0.023,0.00115,0.0,1.0,1.6923076923076925,0.6,2.0,4.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
hard candy,24,0.067,0.0,5.9,3.8,0.0,0.0,0.0,0.021,0.0010500000000000002,0.0,0.0,0.1030769230769231,1.966666666666667,0.0,38.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
mung bean sprouts cooked,24,0.1,0.05,4.5,3.5,2.5,1.0,0.0,0.3,0.015,0.0,0.25,0.15384615384615385,1.5,4.0,35.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
crookneck squash raw,24,0.3,0.1,4.9,4.5,1.3,1.3,0.0,0.047,0.0023499999999999997,0.0,0.5,0.4615384615384615,1.6333333333333335,5.2,45.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
fireweed leaves,24,0.6,0.0,4.4,0.0,1.1,2.4,0.0,0.035,0.0017500000000000003,0.0,0.0,0.923076923076923,1.4666666666666668,9.6,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
rolo nestle,24,1.0,0.6,0.2,0.078,0.009,0.0,0.0,0.0,0.0,0.0,3.0,1.5384615384615385,0.06666666666666668,0.0,0.7799999999999999,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
pasilla peppers dried,24,1.1,0.0,3.6,0.0,0.9,1.9,0.0,0.063,0.00315,0.0,0.0,1.6923076923076925,1.2,7.6,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
jews ear,25,0.095,0.0,6.7,0.0,0.5,0.0,0.0,0.027,0.0013499999999999999,0.0,0.0,0.14615384615384616,2.2333333333333334,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
green turtle raw,25,0.1,0.015,0.0,0.0,5.6,0.0,14.2,0.099,0.00495,4.733333333333333,0.075,0.15384615384615385,0.0,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
lotus seeds raw,25,0.1,0.097,4.9,0.0,1.2,0.0,0.0,0.02,0.001,0.0,0.485,0.15384615384615385,1.6333333333333335,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
carrots raw,25,0.1,0.046,5.8,2.9,0.6,1.7,0.0,0.024,0.0012000000000000001,0.0,0.22999999999999998,0.15384615384615385,1.9333333333333333,6.800000000000001,28.999999999999996,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
chayote raw,25,0.2,0.027,6.0,2.2,1.1,2.2,0.0,0.094,0.004699999999999999,0.0,0.135,0.3076923076923077,2.0,8.8,22.000000000000004,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
honey mustard dressing fat free,25,0.2,0.031,5.8,2.7,0.2,0.2,0.2,0.2,0.01,0.06666666666666668,0.155,0.3076923076923077,1.9333333333333333,0.8,27.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
queen crab raw,25,0.3,0.096,0.0,0.0,5.2,0.0,15.6,0.2,0.01,5.2,0.48000000000000004,0.4615384615384615,0.0,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
crayfish cooked,25,0.4,0.089,0.0,0.0,5.0,0.0,38.8,0.058,0.0029,12.933333333333334,0.445,0.6153846153846154,0.0,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
sweet red peppers canned,25,0.4,0.013,5.5,0.0,1.1,1.7,0.0,1.9,0.095,0.0,0.065,0.6153846153846154,1.8333333333333333,6.800000000000001,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
sweet green peppers canned,25,0.4,0.037,5.5,0.0,1.1,1.7,0.0,1.9,0.095,0.0,0.185,0.6153846153846154,1.8333333333333333,6.800000000000001,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
dandelion greens raw,25,0.4,0.012,5.1,0.4,1.5,1.9,0.0,0.043,0.0021499999999999996,0.0,0.060000000000000005,0.6153846153846154,1.6999999999999997,7.6,4.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
drumstick leaves cooked,25,0.4,0.0,4.7,0.4,2.2,0.8,0.0,0.1,0.005,0.0,0.0,0.6153846153846154,1.5666666666666667,3.2,4.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
oriental radish cooked,25,0.4,0.1,5.0,2.7,1.0,2.4,0.0,0.4,0.02,0.0,0.5,0.6153846153846154,1.6666666666666667,9.6,27.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
beef gravy instant,25,0.6,0.3,4.1,1.6,0.7,0.3,0.7,0.3,0.015,0.2333333333333333,1.5,0.923076923076923,1.3666666666666665,1.2,16.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
pork gravy powder,25,0.6,0.3,4.3,1.7,0.6,0.2,0.7,0.4,0.02,0.2333333333333333,1.5,0.923076923076923,1.4333333333333333,0.8,17.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
brown gravy instant,25,0.8,0.4,4.0,0.6,0.6,0.2,0.8,0.3,0.015,0.2666666666666667,2.0,1.2307692307692308,1.3333333333333335,0.8,6.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
